TransactionID,Date,Category,Product,Quantity,UnitPrice,TotalPrice,Region,SalesRep,PaymentMethod
336,2023-02-25,Furniture,Sofa,2,565.4,1130.8,South,Ethan,Bank Transfer
337,2023-06-19,Groceries,Rice,9,225.89,2033.01,North,Alice,Credit Card
338,2023-08-17,Clothing,Shoes,17,154.99,2634.83,West,Ethan,Cash
339,2023-09-05,Electronics,Tablet,4,832.16,3328.64,West,Alice,Credit Card
340,2023-06-28,Clothing,Jacket,17,485.51,8253.67,West,Bob,Bank Transfer
341,2023-02-19,Groceries,Eggs,10,49.46,494.6,East,Alice,Cash
342,2023-01-12,Clothing,T-Shirt,17,178.58,3035.86,South,Bob,Credit Card
343,2023-06-19,Toys,Board Game,13,631.61,8210.93,West,Bob,Credit Card
344,2023-11-24,Groceries,Eggs,7,452.33,3166.31,North,Ethan,Bank Transfer
345,2023-07-19,Electronics,Smartphone,3,579.46,1738.38,South,Charlie,Credit Card
346,2023-07-07,Clothing,Jeans,9,672.35,6051.15,West,Alice,Bank Transfer
347,2023-09-28,Clothing,Shoes,19,118.66,2254.54,Central,Diana,Online
348,2023-08-23,Toys,Doll,19,89.33,1697.27,East,Ethan,Credit Card
349,2023-06-10,Electronics,Smartphone,6,376.44,2258.64,East,Alice,Credit Card
350,2023-09-19,Groceries,Eggs,19,386.79,7349.01,Central,Bob,Credit Card
351,2023-09-07,Toys,Doll,16,292.39,4678.24,Central,Bob,Credit Card
352,2023-06-11,Groceries,Rice,16,140.85,2253.6,East,Alice,Bank Transfer
353,2023-10-15,Toys,Board Game,14,711.59,9962.26,West,Diana,Bank Transfer
354,2023-09-08,Furniture,Chair,8,295.63,2365.04,Central,Alice,Online
355,2023-04-26,Toys,Action Figure,19,743.81,14132.39,South,Diana,Bank Transfer
356,2023-10-09,Toys,Puzzle,9,776.24,6986.16,Central,Alice,Online
357,2023-10-05,Electronics,Headphones,14,106.9,1496.6,Central,Bob,Credit Card
358,2023-06-02,Electronics,Headphones,3,441.87,1325.61,East,Charlie,Cash
359,2023-05-02,Furniture,Sofa,6,618.07,3708.42,Central,Diana,Credit Card
360,2023-04-16,Electronics,Tablet,20,541.07,10821.4,Central,Charlie,Online
361,2023-12-27,Clothing,Jacket,17,985.56,16754.52,Central,Charlie,Cash
362,2023-03-11,Groceries,Rice,5,253.43,1267.15,East,Bob,Online
363,2023-05-07,Groceries,Eggs,9,629.67,5667.03,South,Ethan,Bank Transfer
364,2023-08-20,Electronics,Laptop,9,696.23,6266.07,West,Ethan,Online
365,2023-08-21,Groceries,Bread,3,732.28,2196.84,Central,Alice,Bank Transfer
366,2023-11-22,Clothing,T-Shirt,7,968.29,6778.03,Central,Diana,Credit Card
367,2023-09-11,Clothing,Jacket,18,580.04,10440.72,East,Charlie,Bank Transfer
368,2023-06-25,Electronics,Laptop,1,128.62,128.62,North,Diana,Credit Card
369,2023-08-14,Groceries,Rice,5,882.74,4413.7,West,Bob,Online
370,2023-03-23,Clothing,T-Shirt,3,374.98,1124.94,East,Charlie,Credit Card
371,2023-01-27,Groceries,Bread,3,705.18,2115.54,South,Diana,Cash
372,2023-04-20,Groceries,Rice,8,521.85,4174.8,South,Ethan,Bank Transfer
373,2023-01-05,Electronics,Tablet,5,480.31,2401.55,North,Diana,Credit Card
374,2023-07-16,Electronics,Laptop,12,881.58,10578.96,North,Charlie,Credit Card
375,2023-07-15,Furniture,Table,19,13.43,255.17,North,Ethan,Credit Card
376,2023-08-14,Clothing,Jeans,20,688.13,13762.6,South,Diana,Credit Card
377,2023-02-14,Electronics,Smartphone,13,354.78,4612.14,North,Ethan,Bank Transfer
378,2023-06-11,Furniture,Table,8,555.63,4445.04,East,Alice,Online
379,2023-12-20,Electronics,Tablet,20,511.97,10239.4,South,Ethan,Bank Transfer
380,2023-06-01,Electronics,Smartphone,4,244.88,979.52,West,Diana,Cash
381,2023-09-28,Electronics,Tablet,13,861.51,11199.63,East,Bob,Bank Transfer
382,2023-07-07,Toys,Doll,1,589.43,589.43,West,Alice,Cash
383,2023-05-15,Furniture,Chair,17,290.06,4931.02,North,Diana,Bank Transfer
384,2023-08-05,Groceries,Rice,20,156.92,3138.4,Central,Ethan,Cash
385,2023-06-08,Electronics,Smartphone,11,393.78,4331.58,South,Ethan,Cash
386,2023-06-08,Groceries,Milk,3,925,2775,North,Bob,Cash
387,2023-08-21,Toys,Puzzle,4,17.6,70.4,East,Bob,Credit Card
388,2023-12-26,Electronics,Smartphone,17,519.64,8833.88,West,Charlie,Online
389,2023-03-27,Clothing,Jeans,1,338.34,338.34,East,Alice,Bank Transfer
390,2023-05-20,Toys,Puzzle,3,498.67,1496.01,East,Ethan,Online
391,2023-01-29,Groceries,Milk,9,774.46,6970.14,East,Bob,Cash
392,2023-04-27,Toys,Puzzle,8,50.75,406,North,Alice,Online
393,2023-07-16,Furniture,Table,14,228.39,3197.46,North,Ethan,Credit Card
394,2023-08-02,Clothing,Jacket,12,123.8,1485.6,North,Ethan,Cash
395,2023-04-02,Furniture,Chair,15,866.7,13000.5,West,Alice,Online
396,2023-06-17,Electronics,Headphones,7,295.14,2065.98,North,Charlie,Online
397,2023-11-15,Furniture,Bookshelf,16,997.8,15964.8,East,Ethan,Credit Card
398,2023-10-07,Furniture,Table,1,236.83,236.83,North,Diana,Online
399,2023-11-22,Electronics,Tablet,10,108.43,1084.3,North,Diana,Credit Card
400,2023-08-03,Groceries,Rice,3,48.68,146.04,South,Charlie,Credit Card
401,2023-09-24,Groceries,Bread,19,100.1,1901.9,West,Alice,Credit Card
402,2023-11-23,Groceries,Rice,2,437.81,875.62,Central,Ethan,Credit Card
403,2023-05-02,Clothing,Jacket,11,321.47,3536.17,East,Diana,Online
404,2023-04-30,Electronics,Smartphone,4,159.63,638.52,South,Ethan,Credit Card
405,2023-08-19,Groceries,Bread,18,361.5,6507,West,Alice,Credit Card
406,2023-08-20,Clothing,Shoes,3,161.83,485.49,East,Alice,Online
407,2023-12-27,Toys,Puzzle,5,95.76,478.8,South,Charlie,Credit Card
408,2023-07-02,Groceries,Rice,6,35.93,215.58,East,Charlie,Bank Transfer
409,2023-08-20,Toys,Doll,4,804.88,3219.52,North,Diana,Credit Card
410,2023-03-04,Electronics,Laptop,7,824.56,5771.92,South,Bob,Online
411,2023-12-18,Electronics,Tablet,3,201.76,605.28,North,Alice,Bank Transfer
412,2023-03-07,Electronics,Tablet,15,55.38,830.7,North,Alice,Bank Transfer
413,2023-07-22,Groceries,Rice,6,357.17,2143.02,West,Diana,Credit Card
414,2023-05-21,Clothing,Shoes,20,621.08,12421.6,South,Alice,Credit Card
415,2023-11-28,Clothing,Shoes,16,65.67,1050.72,West,Ethan,Online
416,2023-07-16,Furniture,Bookshelf,8,632.6,5060.8,South,Ethan,Cash
417,2023-07-15,Clothing,Shoes,12,913.11,10957.32,Central,Diana,Online
418,2023-07-18,Clothing,Jeans,20,222.93,4458.6,North,Charlie,Online
419,2023-01-30,Groceries,Bread,6,104.63,627.78,Central,Bob,Credit Card
420,2023-05-17,Toys,Puzzle,13,358.03,4654.39,South,Ethan,Credit Card
421,2023-04-01,Furniture,Sofa,1,704.94,704.94,East,Ethan,Online
422,2023-10-18,Toys,Doll,16,544.41,8710.56,Central,Bob,Credit Card
423,2023-09-09,Electronics,Laptop,20,222.71,4454.2,North,Bob,Bank Transfer
424,2023-01-01,Clothing,Jeans,6,919.19,5515.14,South,Charlie,Online
425,2023-01-31,Electronics,Smartphone,4,847.25,3389,Central,Bob,Online
426,2023-02-07,Clothing,Shoes,11,305.26,3357.86,Central,Alice,Credit Card
427,2023-03-22,Groceries,Eggs,18,695.09,12511.62,East,Bob,Online
428,2023-04-25,Toys,Doll,10,131.71,1317.1,West,Charlie,Cash
429,2023-12-26,Toys,Board Game,6,604.38,3626.28,Central,Alice,Credit Card
430,2023-11-24,Toys,Puzzle,11,746.62,8212.82,West,Bob,Credit Card
431,2023-06-27,Clothing,Jeans,15,16.34,245.1,North,Charlie,Credit Card
432,2023-05-08,Electronics,Tablet,1,52.91,52.91,East,Alice,Bank Transfer
433,2023-08-03,Furniture,Bookshelf,12,548.29,6579.48,West,Diana,Cash
434,2023-09-03,Toys,Doll,3,800.2,2400.6,South,Diana,Cash
435,2023-05-31,Electronics,Tablet,3,345.1,1035.3,East,Alice,Bank Transfer
436,2023-03-24,Electronics,Laptop,20,893.76,17875.2,East,Ethan,Cash
437,2023-08-09,Furniture,Bookshelf,4,334.44,1337.76,South,Alice,Credit Card
438,2023-07-29,Toys,Action Figure,8,100.44,803.52,East,Charlie,Bank Transfer
439,2023-10-20,Toys,Board Game,12,8.8,105.6,South,Alice,Cash
440,2023-05-31,Toys,Board Game,1,210.92,210.92,South,Alice,Online
441,2023-02-11,Groceries,Rice,16,491.65,7866.4,East,Diana,Online
442,2023-02-16,Toys,Board Game,13,372.55,4843.15,South,Charlie,Bank Transfer
443,2023-01-23,Clothing,Shoes,8,837.89,6703.12,West,Charlie,Cash
444,2023-03-19,Electronics,Laptop,14,970.85,13591.9,East,Ethan,Credit Card
445,2023-10-11,Electronics,Headphones,18,688.63,12395.34,Central,Diana,Bank Transfer
446,2023-10-21,Furniture,Bookshelf,13,903.26,11742.38,East,Alice,Cash
447,2023-09-15,Toys,Doll,6,949.32,5695.92,North,Diana,Credit Card
448,2023-04-19,Furniture,Table,3,988.34,2965.02,North,Diana,Bank Transfer
449,2023-04-14,Furniture,Sofa,3,391.16,1173.48,East,Alice,Bank Transfer
450,2023-10-10,Clothing,Jacket,1,787.62,787.62,Central,Diana,Bank Transfer
451,2023-02-27,Groceries,Milk,19,584.76,11110.44,South,Ethan,Cash
452,2023-02-24,Toys,Puzzle,12,878.5,10542,East,Ethan,Online
453,2023-07-16,Groceries,Eggs,9,405.96,3653.64,North,Bob,Bank Transfer
454,2023-01-20,Groceries,Bread,16,921.23,14739.68,South,Alice,Online
455,2023-01-11,Clothing,Jacket,16,858.94,13743.04,East,Charlie,Cash
456,2023-04-27,Furniture,Sofa,9,730.16,6571.44,West,Charlie,Cash
457,2023-04-07,Groceries,Milk,17,867.85,14753.45,West,Diana,Cash
458,2023-09-21,Furniture,Chair,13,139.97,1819.61,East,Ethan,Cash
459,2023-03-30,Furniture,Table,2,459.17,918.34,North,Bob,Online
460,2023-12-27,Furniture,Sofa,17,399.96,6799.32,East,Diana,Cash
461,2023-12-15,Electronics,Smartphone,20,448.87,8977.4,East,Diana,Bank Transfer
462,2023-10-28,Toys,Action Figure,9,750.22,6751.98,East,Bob,Cash
463,2023-05-26,Electronics,Headphones,19,780.93,14837.67,North,Bob,Credit Card
464,2023-04-24,Furniture,Table,17,24.95,424.15,East,Diana,Cash
465,2023-08-31,Furniture,Table,8,256.13,2049.04,Central,Alice,Online
466,2023-12-31,Clothing,Shoes,15,255.74,3836.1,West,Charlie,Bank Transfer
467,2023-06-04,Toys,Board Game,1,513.96,513.96,Central,Alice,Online
468,2023-10-15,Toys,Action Figure,16,68.52,1096.32,East,Alice,Online
469,2023-11-24,Clothing,Jacket,7,154.18,1079.26,East,Charlie,Credit Card
470,2023-01-30,Toys,Board Game,1,657.12,657.12,East,Bob,Online
471,2023-05-13,Groceries,Eggs,19,709.53,13481.07,West,Alice,Credit Card
472,2023-06-25,Furniture,Bookshelf,10,846.19,8461.9,East,Ethan,Credit Card
473,2023-05-31,Electronics,Headphones,18,764.1,13753.8,South,Charlie,Credit Card
474,2023-12-15,Clothing,T-Shirt,8,745.49,5963.92,South,Charlie,Online
475,2023-08-04,Clothing,Jacket,10,466.44,4664.4,East,Ethan,Cash
476,2023-08-29,Electronics,Laptop,17,124.22,2111.74,West,Bob,Bank Transfer
477,2023-09-29,Clothing,Shoes,5,992.39,4961.95,North,Bob,Online
478,2023-07-29,Toys,Board Game,6,780.05,4680.3,South,Charlie,Bank Transfer
479,2023-06-20,Furniture,Sofa,15,277.16,4157.4,North,Alice,Credit Card
480,2023-10-23,Furniture,Bookshelf,20,436.54,8730.8,North,Bob,Bank Transfer
481,2023-07-26,Groceries,Eggs,2,536.11,1072.22,West,Alice,Online
482,2023-01-08,Clothing,Jeans,8,230.13,1841.04,North,Alice,Online
483,2023-06-09,Furniture,Chair,19,309.58,5882.02,West,Ethan,Cash
484,2023-01-24,Clothing,Jacket,20,526.5,10530,West,Ethan,Bank Transfer
485,2023-12-18,Furniture,Sofa,7,169.06,1183.42,West,Charlie,Bank Transfer
486,2023-01-10,Furniture,Table,1,591.74,591.74,South,Bob,Credit Card
487,2023-03-05,Clothing,T-Shirt,18,625.02,11250.36,West,Charlie,Cash
488,2023-12-05,Electronics,Laptop,14,447.09,6259.26,North,Alice,Cash
489,2023-10-08,Clothing,Shoes,1,304.61,304.61,South,Bob,Cash
490,2023-12-06,Toys,Action Figure,5,421.73,2108.65,Central,Ethan,Cash
491,2023-09-19,Toys,Puzzle,4,500.25,2001,East,Alice,Credit Card
492,2023-05-15,Toys,Doll,10,164.57,1645.7,East,Diana,Bank Transfer
493,2023-04-17,Groceries,Bread,1,673.27,673.27,South,Alice,Cash
494,2023-10-21,Groceries,Milk,3,724.95,2174.85,North,Ethan,Cash
495,2023-05-12,Furniture,Bookshelf,15,54.83,822.45,East,Charlie,Credit Card
496,2023-01-21,Clothing,Jacket,4,99.52,398.08,East,Diana,Cash
497,2023-01-05,Furniture,Table,15,955.31,14329.65,East,Charlie,Online
498,2023-02-17,Clothing,Jacket,13,403.25,5242.25,South,Alice,Bank Transfer
499,2023-05-20,Groceries,Eggs,4,136.85,547.4,West,Bob,Cash
500,2023-03-23,Electronics,Headphones,19,680,12920,Central,Diana,Credit Card
501,2023-11-09,Groceries,Bread,5,485.66,2428.3,Central,Alice,Bank Transfer
502,2023-02-27,Groceries,Eggs,9,656.7,5910.3,North,Alice,Cash
503,2023-12-27,Toys,Doll,17,689.8,11726.6,East,Ethan,Cash
504,2023-08-10,Furniture,Bookshelf,5,839.84,4199.2,East,Diana,Cash
505,2023-01-06,Furniture,Bookshelf,3,752.67,2258.01,West,Bob,Online
506,2023-05-04,Clothing,Jacket,8,552.74,4421.92,North,Ethan,Bank Transfer
507,2023-07-26,Furniture,Chair,19,450.86,8566.34,West,Diana,Bank Transfer
508,2023-08-17,Clothing,T-Shirt,4,406.42,1625.68,West,Alice,Cash
509,2023-10-13,Toys,Puzzle,20,639.35,12787,North,Ethan,Credit Card
510,2023-12-02,Groceries,Bread,8,845.1,6760.8,East,Alice,Online
511,2023-10-14,Toys,Board Game,4,101.95,407.8,East,Diana,Credit Card
512,2023-01-02,Clothing,Jacket,17,377.02,6409.34,East,Ethan,Cash
513,2023-01-24,Furniture,Bookshelf,4,258.02,1032.08,South,Diana,Credit Card
514,2023-04-07,Electronics,Headphones,7,718.2,5027.4,South,Diana,Cash
515,2023-08-01,Electronics,Laptop,19,956.41,18171.79,West,Diana,Credit Card
516,2023-09-13,Electronics,Laptop,19,485.52,9224.88,Central,Diana,Credit Card
517,2023-12-21,Toys,Doll,13,659.23,8569.99,South,Alice,Online
518,2023-09-16,Groceries,Eggs,9,400.88,3607.92,Central,Bob,Online
519,2023-05-31,Groceries,Milk,20,701.51,14030.2,South,Diana,Online
520,2023-12-26,Toys,Action Figure,7,213.66,1495.62,Central,Bob,Online
521,2023-12-18,Clothing,Jeans,18,695.84,12525.12,South,Ethan,Online
522,2023-12-30,Electronics,Tablet,19,572.79,10883.01,Central,Diana,Bank Transfer
523,2023-12-12,Toys,Action Figure,17,110.94,1885.98,West,Alice,Bank Transfer
524,2023-03-16,Electronics,Laptop,6,983.61,5901.66,South,Charlie,Online
525,2023-03-16,Electronics,Tablet,2,361.89,723.78,South,Ethan,Bank Transfer
526,2023-02-22,Toys,Doll,8,513.37,4106.96,Central,Diana,Online
527,2023-12-21,Electronics,Headphones,11,966,10626,West,Diana,Cash
528,2023-01-07,Clothing,Jeans,8,911.93,7295.44,Central,Diana,Online
529,2023-10-29,Toys,Doll,15,181.54,2723.1,South,Charlie,Cash
530,2023-04-06,Furniture,Chair,14,282.72,3958.08,West,Alice,Online
531,2023-03-08,Furniture,Sofa,15,711.14,10667.1,North,Charlie,Credit Card
532,2023-01-21,Furniture,Sofa,20,843.92,16878.4,Central,Alice,Online
533,2023-09-09,Toys,Action Figure,17,223.86,3805.62,North,Charlie,Credit Card
534,2023-09-24,Electronics,Smartphone,18,406.4,7315.2,West,Ethan,Online
535,2023-04-24,Furniture,Sofa,10,222.35,2223.5,East,Charlie,Bank Transfer
536,2023-10-15,Electronics,Laptop,8,904.97,7239.76,East,Diana,Credit Card
537,2023-01-21,Clothing,Shoes,9,542.54,4882.86,North,Diana,Online
538,2023-01-13,Toys,Action Figure,15,489.37,7340.55,Central,Ethan,Online
539,2023-11-30,Furniture,Sofa,4,171.56,686.24,Central,Alice,Cash
540,2023-11-17,Electronics,Smartphone,4,209.55,838.2,South,Diana,Bank Transfer
541,2023-11-28,Electronics,Smartphone,11,42.7,469.7,North,Diana,Cash
542,2023-01-28,Furniture,Sofa,19,822.51,15627.69,Central,Alice,Online
543,2023-07-28,Groceries,Eggs,11,21.81,239.91,West,Diana,Cash
544,2023-10-01,Electronics,Laptop,3,360.91,1082.73,Central,Alice,Cash
545,2023-05-29,Clothing,T-Shirt,13,398.14,5175.82,East,Diana,Cash
546,2023-08-31,Furniture,Table,18,298.5,5373,South,Diana,Credit Card
547,2023-06-02,Clothing,T-Shirt,5,127.62,638.1,Central,Ethan,Cash
548,2023-10-21,Toys,Board Game,3,308.17,924.51,Central,Ethan,Online
549,2023-04-19,Groceries,Milk,8,618.8,4950.4,South,Bob,Online
550,2023-04-10,Electronics,Smartphone,18,463.96,8351.28,Central,Alice,Cash
551,2023-05-29,Electronics,Tablet,19,489.75,9305.25,North,Bob,Online
552,2023-07-02,Furniture,Table,20,74.46,1489.2,North,Charlie,Credit Card
553,2023-06-12,Groceries,Eggs,10,694.99,6949.9,East,Ethan,Credit Card
554,2023-10-17,Toys,Action Figure,6,9.81,58.86,East,Diana,Credit Card
555,2023-04-24,Groceries,Bread,11,878.5,9663.5,East,Bob,Bank Transfer
556,2023-08-17,Clothing,Jacket,4,179.89,719.56,West,Ethan,Cash
557,2023-05-24,Furniture,Table,3,892.64,2677.92,East,Alice,Cash
558,2023-10-25,Toys,Board Game,2,553.84,1107.68,Central,Bob,Bank Transfer
559,2023-12-01,Furniture,Sofa,19,734.56,13956.64,West,Bob,Online
560,2023-03-10,Groceries,Rice,17,15.54,264.18,West,Charlie,Credit Card
561,2023-11-11,Furniture,Table,6,568.53,3411.18,West,Bob,Credit Card
562,2023-09-05,Clothing,T-Shirt,8,67.55,540.4,South,Diana,Online
563,2023-04-30,Electronics,Smartphone,13,472.33,6140.29,Central,Charlie,Bank Transfer
564,2023-01-24,Electronics,Tablet,9,835.7,7521.3,North,Ethan,Online
565,2023-10-24,Toys,Doll,12,589.74,7076.88,West,Diana,Cash
566,2023-09-22,Clothing,Shoes,13,356.13,4629.69,South,Ethan,Online
567,2023-09-07,Groceries,Rice,15,169.78,2546.7,Central,Bob,Cash
568,2023-09-21,Clothing,Jeans,6,365.41,2192.46,South,Bob,Cash
569,2023-12-05,Furniture,Bookshelf,16,676.85,10829.6,East,Alice,Bank Transfer
570,2023-04-18,Toys,Doll,8,47.93,383.44,West,Alice,Credit Card
571,2023-03-10,Toys,Puzzle,2,170.51,341.02,Central,Bob,Credit Card
572,2023-09-22,Groceries,Rice,7,451.96,3163.72,East,Alice,Bank Transfer
573,2023-09-04,Furniture,Table,5,795.64,3978.2,West,Ethan,Credit Card
574,2023-11-16,Toys,Action Figure,15,598.55,8978.25,South,Charlie,Cash
575,2023-04-28,Groceries,Eggs,1,206.34,206.34,South,Alice,Bank Transfer
576,2023-03-18,Toys,Puzzle,20,601.81,12036.2,South,Diana,Cash
577,2023-02-17,Groceries,Milk,1,897.48,897.48,Central,Ethan,Bank Transfer
578,2023-09-25,Groceries,Bread,14,233.34,3266.76,North,Ethan,Bank Transfer
579,2023-07-15,Clothing,T-Shirt,9,479.76,4317.84,West,Bob,Credit Card
580,2023-02-12,Clothing,Shoes,1,710.6,710.6,East,Bob,Cash
581,2023-10-23,Toys,Puzzle,13,656.27,8531.51,Central,Alice,Online
582,2023-07-29,Clothing,T-Shirt,19,257.36,4889.84,South,Diana,Bank Transfer
583,2023-10-17,Clothing,Jacket,14,554.34,7760.76,West,Bob,Bank Transfer
584,2023-04-02,Clothing,Shoes,19,347.63,6604.97,East,Charlie,Bank Transfer
585,2023-03-12,Electronics,Smartphone,4,218.39,873.56,West,Bob,Bank Transfer
586,2023-06-23,Toys,Puzzle,1,805.35,805.35,South,Diana,Credit Card
587,2023-08-30,Toys,Board Game,9,225.66,2030.94,North,Alice,Cash
588,2023-11-08,Electronics,Headphones,17,290.04,4930.68,West,Ethan,Cash
589,2023-03-31,Groceries,Eggs,17,289.58,4922.86,North,Bob,Cash
590,2023-11-03,Toys,Doll,2,362.94,725.88,Central,Bob,Cash
591,2023-03-22,Electronics,Tablet,13,408.42,5309.46,West,Charlie,Credit Card
592,2023-09-23,Electronics,Laptop,10,727.51,7275.1,North,Ethan,Online
593,2023-06-27,Clothing,Jeans,15,930.07,13951.05,Central,Bob,Cash
594,2023-05-14,Furniture,Bookshelf,18,77.02,1386.36,Central,Alice,Online
595,2023-06-24,Electronics,Tablet,9,695.72,6261.48,Central,Ethan,Bank Transfer
596,2023-10-16,Groceries,Milk,15,897.04,13455.6,East,Diana,Cash
597,2023-09-04,Electronics,Tablet,8,678.53,5428.24,North,Diana,Credit Card
598,2023-06-11,Groceries,Bread,1,702.31,702.31,Central,Ethan,Online
599,2023-05-08,Clothing,T-Shirt,3,556.78,1670.34,West,Charlie,Credit Card
600,2023-09-01,Clothing,Jacket,9,186.87,1681.83,South,Ethan,Credit Card
601,2023-09-13,Furniture,Table,7,233.06,1631.42,South,Charlie,Credit Card
602,2023-11-13,Clothing,Jeans,3,677.43,2032.29,North,Alice,Bank Transfer
603,2023-11-11,Electronics,Laptop,20,318.84,6376.8,West,Charlie,Online
604,2023-09-09,Furniture,Sofa,19,132.6,2519.4,West,Bob,Bank Transfer
605,2023-09-02,Toys,Puzzle,13,861.1,11194.3,Central,Charlie,Credit Card
606,2023-08-23,Electronics,Headphones,1,675.73,675.73,East,Alice,Bank Transfer
607,2023-10-25,Electronics,Tablet,9,191.22,1720.98,East,Ethan,Online
608,2023-05-02,Clothing,Shoes,12,187.99,2255.88,Central,Charlie,Bank Transfer
609,2023-04-18,Groceries,Bread,9,453.48,4081.32,East,Diana,Credit Card
610,2023-10-22,Furniture,Chair,18,435.06,7831.08,East,Bob,Bank Transfer
611,2023-04-11,Furniture,Table,6,424.41,2546.46,West,Alice,Credit Card
612,2023-11-19,Toys,Action Figure,9,564.33,5078.97,West,Charlie,Cash
613,2023-07-23,Electronics,Smartphone,9,479.16,4312.44,North,Bob,Cash
614,2023-08-19,Clothing,Jacket,18,559.7,10074.6,East,Charlie,Online
615,2023-06-26,Electronics,Headphones,20,202.96,4059.2,North,Charlie,Credit Card
616,2023-05-26,Clothing,Jacket,15,890.18,13352.7,Central,Diana,Bank Transfer
617,2023-11-11,Clothing,Shoes,11,424.71,4671.81,South,Bob,Bank Transfer
618,2023-02-06,Electronics,Smartphone,11,320.29,3523.19,East,Bob,Online
619,2023-12-30,Clothing,Shoes,12,749.16,8989.92,East,Diana,Bank Transfer
620,2023-07-31,Furniture,Table,8,663.71,5309.68,North,Bob,Cash
621,2023-04-18,Furniture,Bookshelf,3,937.11,2811.33,North,Alice,Bank Transfer
622,2023-10-08,Electronics,Laptop,3,108.41,325.23,West,Ethan,Credit Card
623,2023-02-13,Groceries,Bread,10,445.94,4459.4,South,Bob,Credit Card
624,2023-03-09,Toys,Doll,12,861.07,10332.84,North,Alice,Online
625,2023-09-01,Groceries,Bread,5,969.69,4848.45,Central,Diana,Credit Card
626,2023-10-30,Toys,Board Game,17,641.59,10907.03,Central,Diana,Online
627,2023-06-27,Groceries,Milk,10,368.95,3689.5,North,Diana,Online
628,2023-03-21,Clothing,T-Shirt,5,347.17,1735.85,North,Ethan,Bank Transfer
629,2023-10-01,Electronics,Headphones,1,767.04,767.04,West,Charlie,Online
630,2023-11-02,Furniture,Chair,7,414.68,2902.76,Central,Charlie,Bank Transfer
631,2023-07-22,Furniture,Table,8,266.67,2133.36,West,Diana,Bank Transfer
632,2023-11-17,Furniture,Sofa,9,415.84,3742.56,East,Ethan,Cash
633,2023-04-04,Furniture,Sofa,20,455.5,9110,North,Diana,Bank Transfer
634,2023-04-07,Clothing,T-Shirt,18,27.02,486.36,South,Alice,Cash
635,2023-05-25,Clothing,Jeans,8,94.75,758,West,Alice,Cash
